Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Offloading Decision,Bandwidth
1584764767,2747,0,0,0,1,0,225,223,1960,79.42,0,35344
1584787473,2756,0,0,1,0,0,239,230,1723,73.23,1,40787
1584810179,2765,0,0,0,1,0,234,232,1949,50.61,1,13133
1584815225,2767,0,0,0,0,1,230,224,1812,35.57,0,40765
1584825317,2771,0,0,0,1,0,233,225,1614,24.6,1,34546
1584827840,2772,0,0,0,1,0,229,225,1664,81.41,0,627
1584830363,2773,0,1,0,0,0,227,226,1704,98.11,0,43964
1584837932,2776,0,0,1,0,0,233,225,1925,15.71,1,40246
1584873253,2790,0,1,0,0,0,229,223,1915,72.02,0,9250
1584898482,2800,0,0,0,0,1,223,215,1580,95.63,1,245
1584916142,2807,0,0,0,0,1,222,217,1748,36.76,0,25420
1584936326,2815,1,0,0,0,0,237,229,1762,95.74,1,31282
1584946418,2819,1,0,0,0,0,221,218,1719,41.99,1,11224
1584953986,2822,0,0,0,0,1,232,228,1645,75.5,0,29090
1584959032,2824,0,1,0,0,0,231,226,1556,72.95,1,23976
1584964078,2826,0,0,0,0,1,234,233,1522,50.62,0,38927
1584971647,2829,0,0,0,1,0,221,218,1602,12.3,0,22186
1584999399,2840,0,0,1,0,0,228,226,1805,60.54,0,19112
1585001922,2841,1,0,0,0,0,228,227,1760,66.56,0,44409
1585022105,2849,0,0,0,1,0,220,211,1578,32.03,0,21814
1585047335,2859,0,1,0,0,0,220,219,1773,73.1,1,179
1585082656,2873,0,1,0,0,0,225,225,1569,49.25,0,1544
1585085179,2874,1,0,0,0,0,236,229,1948,45.42,0,44547
1585097793,2879,0,0,0,1,0,220,218,1982,31.17,0,5319
1585112931,2885,1,0,0,0,0,238,237,1683,64.7,1,2690
1585115454,2886,0,0,0,0,1,221,212,1837,30.55,0,226
1585133114,2893,0,0,1,0,0,232,224,1938,30.15,1,13879
1585148252,2899,1,0,0,0,0,227,219,1534,91.53,0,1640
1585168435,2907,0,0,1,0,0,235,231,1850,35.53,1,38641
1585183573,2913,0,0,0,1,0,234,226,1567,28.44,0,13148
1585196188,2918,1,0,0,0,0,236,230,1894,87.44,0,41017
1585203756,2921,0,0,0,0,1,222,214,1595,46.38,1,2422
1585218894,2927,0,0,1,0,0,232,229,1888,63.62,1,2136
1585221417,2928,0,0,0,0,1,236,234,1723,83.48,1,40964
1585241600,2936,0,0,0,0,1,229,227,1821,51,1,14003
1585269353,2947,0,0,0,0,1,226,217,1603,45.1,0,47940
1585271876,2948,0,0,1,0,0,224,215,1873,51.53,0,34031
1585299628,2959,0,0,0,0,1,222,220,1737,36.53,1,19743
1585302151,2960,0,0,0,0,1,230,226,1560,78.64,1,33482
1585309720,2963,1,0,0,0,0,237,230,1718,26.15,0,34948
1585367747,2986,0,0,0,1,0,227,219,1979,61.06,0,12598
1585387930,2994,1,0,0,0,0,227,219,1524,20.42,1,29384
1585392976,2996,0,0,1,0,0,221,217,1714,27.92,0,78
1585398022,2998,0,0,0,1,0,227,219,1801,84.7,1,13628
1585403068,3000,0,0,1,0,0,237,230,1576,74.59,0,44838
1585440912,3015,0,0,0,0,1,222,215,1803,70.62,0,5960
1585458572,3022,1,0,0,0,0,226,217,1781,58.56,0,7241
1585463618,3024,1,0,0,0,0,237,230,1738,35.6,0,46042
1585531737,3051,0,0,0,1,0,223,221,1548,41.72,1,13419
1585572104,3067,0,0,0,0,1,233,224,1878,11.68,1,40171
1585577150,3069,1,0,0,0,0,223,217,1685,79.44,1,11960
1585607425,3081,0,0,0,1,0,238,231,1926,64.61,1,23234
1585680590,3110,0,1,0,0,0,238,238,1917,27.55,0,26824
1585688159,3113,0,0,0,0,1,238,238,1767,34.74,1,13648
1585713388,3123,1,0,0,0,0,229,224,1769,12.72,1,4530
1585715911,3124,0,0,1,0,0,226,219,1603,74.77,1,23532
1585718434,3125,0,1,0,0,0,235,229,1649,46.63,0,24830
1585733572,3131,0,0,1,0,0,220,215,1618,40.96,0,1101
1585736095,3132,0,0,0,0,1,224,217,1742,46.26,1,25139
1585746186,3136,0,0,1,0,0,233,230,1875,61.97,1,24777
1585748709,3137,0,0,0,0,1,225,224,1956,15.25,0,10224
1585786553,3152,0,0,0,0,1,227,219,1906,65.47,1,45475
1585801691,3158,0,0,0,1,0,223,219,1615,96.92,0,27453
1585806737,3160,1,0,0,0,0,225,220,1614,22.62,1,41450
1585809260,3161,0,0,0,0,1,232,223,1964,71.13,0,9813
1585814306,3163,0,1,0,0,0,234,230,1560,15.18,1,39784
1585849627,3177,0,1,0,0,0,227,221,1700,52.98,1,4534
1585920269,3205,0,0,1,0,0,239,237,1590,53.29,0,24145
1585922792,3206,0,0,1,0,0,239,236,1950,32.18,1,45528
1586003525,3238,0,0,1,0,0,223,216,1754,17.8,1,21429
1586023709,3246,0,0,1,0,0,222,222,1770,42.06,1,1931
1586028755,3248,0,0,0,1,0,236,235,1854,43.63,0,30403
1586056507,3259,1,0,0,0,0,238,238,1626,86.05,1,1243
1586071645,3265,0,1,0,0,0,238,232,1891,59.54,1,28686
1586081736,3269,0,1,0,0,0,228,223,1714,30.62,1,1067
1586086782,3271,0,0,0,0,1,220,220,1695,30.35,1,8268
1586094351,3274,0,0,1,0,0,221,216,1762,93.73,0,13839
1586096874,3275,1,0,0,0,0,220,219,1748,68.99,0,3471
1586142287,3293,0,0,0,0,1,236,231,1827,10.16,0,38964
1586180131,3308,0,1,0,0,0,239,235,1897,65.43,0,45517
1586205360,3318,0,1,0,0,0,233,229,1996,37.2,0,20419
1586235635,3330,0,0,0,1,0,231,230,1678,84.73,0,34586
1586245727,3334,0,0,1,0,0,228,226,1856,39.32,1,22475
1586268433,3343,1,0,0,0,0,221,218,1840,65,1,47799
1586276002,3346,0,0,0,1,0,239,238,1562,62.01,1,13717
1586283571,3349,0,0,1,0,0,223,221,1954,33.1,0,2755
1586301231,3356,0,0,1,0,0,231,225,1841,89.29,0,20421
1586303754,3357,0,0,0,0,1,237,237,1687,21.22,1,20783
1586306277,3358,0,0,1,0,0,220,212,1503,87.76,1,40146
1586321415,3364,0,1,0,0,0,230,226,1661,12.03,1,45849
1586328983,3367,0,0,1,0,0,222,213,1900,54.64,1,44450
1586339075,3371,0,0,0,1,0,239,238,1734,70.33,1,8647
1586349167,3375,1,0,0,0,0,235,229,1824,88.16,1,29722
1586394580,3393,0,0,1,0,0,232,232,1952,19.17,0,45891
1586399625,3395,0,0,0,1,0,233,227,1818,83.49,1,47528
1586422332,3404,0,1,0,0,0,221,212,1674,85.37,0,9792
1586427378,3406,1,0,0,0,0,229,223,1918,35.65,0,35299
1586432424,3408,0,0,0,1,0,232,229,1862,17.15,0,25934
1586434947,3409,0,0,0,0,1,236,236,1752,51.15,1,18587
1586439992,3411,0,0,0,0,1,231,227,1675,42.22,1,7816
1586465222,3421,0,0,1,0,0,229,226,1942,47.4,0,41438
1586480359,3427,1,0,0,0,0,225,217,1677,78.53,1,332
1586492974,3432,0,1,0,0,0,224,215,1715,65.04,1,12494
1586505589,3437,0,1,0,0,0,227,222,1966,91,0,47429
1586513157,3440,0,0,0,1,0,231,231,1544,90.2,1,28442
1586515680,3441,0,0,0,0,1,239,234,1745,75.45,0,43822
1586520726,3443,0,0,0,1,0,221,213,1765,54.63,1,15890
1586523249,3444,0,0,0,0,1,237,235,1538,62.24,0,492
1586528295,3446,1,0,0,0,0,238,236,1802,96.28,0,23358
1586540910,3451,0,0,0,0,1,221,216,1651,65.25,1,18595
1586561093,3459,0,0,0,1,0,238,236,1830,89.72,0,10113
1586563616,3460,0,0,0,1,0,236,230,1945,63.03,0,1817
1586566139,3461,0,0,0,0,1,234,233,1534,72.1,0,31086
1586583799,3468,0,0,1,0,0,226,219,1816,65.79,1,27742
1586659487,3498,0,1,0,0,0,232,229,1698,65.68,1,32169
1586664533,3500,0,0,0,1,0,223,222,1938,15.15,0,42917
1586687240,3509,0,0,0,0,1,238,233,1532,22.09,1,18047
1586717515,3521,0,0,1,0,0,232,229,1958,83.63,0,45167
1586732652,3527,0,0,1,0,0,237,233,1737,78.85,0,19014
1586750313,3534,1,0,0,0,0,227,226,1867,73.29,1,14384
1586773019,3543,1,0,0,0,0,234,234,1966,10.43,0,36644
1586785634,3548,0,0,0,0,1,222,213,1746,80.65,0,48571
1586810863,3558,0,0,0,0,1,221,219,1856,43.86,1,9892
1586826001,3564,1,0,0,0,0,222,217,1844,73.59,1,39319
1586838615,3569,1,0,0,0,0,220,211,1579,27.41,1,43560
1586851230,3574,0,1,0,0,0,223,218,1621,73.54,0,35638
1586858799,3577,0,0,0,0,1,226,224,1919,86.35,0,43159
1586863845,3579,0,0,0,0,1,236,228,1744,81.24,1,20265
1586871413,3582,0,0,0,1,0,224,217,1940,59.11,0,28846
1586876459,3584,1,0,0,0,0,220,215,1687,88.75,0,35417
1586884028,3587,0,0,1,0,0,237,233,1577,81.42,0,4839
1586896643,3592,0,0,0,0,1,232,231,1660,54.47,0,30257
1586901689,3594,0,0,1,0,0,234,234,1880,47.87,0,16174
1586906734,3596,0,0,0,1,0,227,227,1580,95.1,0,13761
1586909257,3597,0,0,0,1,0,237,237,1857,81.25,1,36879
1586926918,3604,0,0,0,0,1,220,215,1817,38.29,0,22368
1586964762,3619,0,0,1,0,0,239,237,1818,20.62,1,20739
1586969808,3621,1,0,0,0,0,239,237,1912,90.35,0,28362
1586979899,3625,0,1,0,0,0,237,233,1661,82.23,1,23672
1586989991,3629,0,0,0,1,0,235,227,1668,83.96,1,24945
1587025312,3643,0,0,0,1,0,235,232,1632,34.36,0,98
1587032881,3646,0,1,0,0,0,233,233,1520,29.69,1,38882
1587040450,3649,0,1,0,0,0,224,218,1577,69.29,1,12664
1587042973,3650,0,0,1,0,0,238,231,1621,51.41,0,17100
1587063156,3658,0,0,0,1,0,233,227,1739,32.23,0,43452
1587080817,3665,0,0,1,0,0,232,223,1924,82.83,0,3839
1587116138,3679,0,0,0,0,1,232,223,1906,57.15,1,16573
1587118661,3680,0,0,1,0,0,237,229,1786,51.62,1,8981
1587133798,3686,0,0,0,1,0,225,219,1795,67.82,1,3321
1587138844,3688,0,0,1,0,0,239,231,1621,11.1,0,42912
1587159028,3696,0,0,0,0,1,229,221,1950,90.92,1,4400
1587219578,3720,1,0,0,0,0,233,228,1566,91.6,0,30289
1587234715,3726,0,0,0,0,1,221,220,1920,27.8,1,30414
1587239761,3728,0,0,0,1,0,232,231,1523,12.3,1,43668
1587252376,3733,0,0,1,0,0,236,235,1966,14.73,1,25596
1587257422,3735,0,0,0,0,1,230,226,1617,47.21,1,25265
1587267514,3739,1,0,0,0,0,220,215,1688,74.05,1,30298
1587297789,3751,0,0,0,0,1,230,230,1720,21.31,0,29136
1587345724,3770,0,1,0,0,0,221,219,1519,39.5,0,39738
1587350770,3772,0,0,0,1,0,235,234,1898,39.99,0,8461
1587355816,3774,0,0,1,0,0,226,221,1892,84.74,0,35709
1587373477,3781,0,0,0,0,1,223,216,1909,43.09,1,29533
1587383568,3785,0,1,0,0,0,235,235,1735,85.18,0,21200
1587386091,3786,1,0,0,0,0,236,227,1754,90.76,1,41036
1587393660,3789,0,1,0,0,0,230,226,1623,34.63,1,26564
1587401229,3792,0,0,0,1,0,223,216,1684,33.57,1,4553
1587406275,3794,1,0,0,0,0,222,220,1872,52.06,1,11938
1587421412,3800,0,0,1,0,0,232,223,1606,93.87,1,31044
1587454210,3813,0,1,0,0,0,221,217,1656,95.38,0,7606
1587456733,3814,1,0,0,0,0,227,220,1985,14.41,0,1277
1587476917,3822,0,0,0,0,1,229,226,1872,79.71,1,40129
1587481963,3824,0,0,0,1,0,227,226,1977,68.83,1,17119
1587534944,3845,0,0,0,0,1,233,225,1536,12.18,1,27267
1587542513,3848,0,0,0,1,0,227,226,1966,92.58,0,35682
1587547559,3850,0,0,1,0,0,231,228,1830,46.63,1,9674
1587552605,3852,0,0,0,0,1,233,229,1726,30.49,0,8998
1587560173,3855,1,0,0,0,0,238,231,1530,92.97,0,44375
1587562696,3856,0,0,0,1,0,228,228,1682,82.65,0,48611
1587572788,3860,0,0,0,0,1,234,233,1786,65.92,1,6390
1587618201,3878,1,0,0,0,0,238,235,1819,65.79,0,25254
1587620724,3879,0,0,0,1,0,239,236,1605,31.02,0,9566
1587628293,3882,0,0,0,0,1,226,224,1692,81.29,0,44232
1587633338,3884,0,0,0,0,1,235,232,1591,27.01,0,1543
1587666137,3897,0,0,0,1,0,232,224,1787,20.63,1,3095
1587703981,3912,1,0,0,0,0,225,223,1650,97.28,0,30683
1587706503,3913,0,0,0,1,0,235,227,1938,30.89,1,2606
1587711549,3915,0,0,0,1,0,227,225,1603,11.68,1,22270
1587731733,3923,0,0,0,0,1,227,225,1769,89.98,0,33685
1587739302,3926,0,1,0,0,0,236,228,1687,54.2,0,10688
1587764531,3936,0,1,0,0,0,226,219,1851,34.22,0,39505
1587774623,3940,0,0,0,1,0,220,215,1818,39.64,0,41833
1587782191,3943,0,0,0,1,0,225,219,1681,52.97,0,41396
1587787237,3945,0,0,1,0,0,234,232,1655,31.46,1,36718
1587804898,3952,0,0,0,0,1,239,235,1957,20.44,0,47182
1587807421,3953,1,0,0,0,0,226,226,1831,73.11,0,15355
1587875540,3980,0,0,1,0,0,227,225,1691,19.33,1,41237
1587895723,3988,0,0,0,1,0,227,218,1779,61.79,0,31370
1587913384,3995,0,0,0,0,1,230,229,1667,46.62,0,39511
1587928521,4001,0,1,0,0,0,229,229,1855,82.27,1,18810
1587936090,4004,0,1,0,0,0,225,216,1890,84.63,1,4285
1587971411,4018,0,1,0,0,0,223,219,1551,74.73,0,31763
1587984026,4023,0,0,0,0,1,220,217,1678,42.84,1,36960
1587989072,4025,0,0,0,0,1,220,218,1822,30.14,1,28830
1587994118,4027,0,0,0,1,0,230,224,1760,47.26,0,19841
1587996640,4028,0,0,1,0,0,222,213,1951,91.58,1,2358
1587999163,4029,0,0,0,0,1,220,216,1830,91.47,1,19602
1588001686,4030,0,0,1,0,0,229,224,1521,31.68,0,44605
1588019347,4037,1,0,0,0,0,231,225,1973,83.31,0,584
1588059714,4053,0,0,0,1,0,221,215,1671,69.47,1,7821
1588095035,4067,1,0,0,0,0,236,235,1746,25.52,1,13523
1588102604,4070,0,0,1,0,0,239,233,1645,48.9,0,45811
1588135402,4083,0,0,0,0,1,221,217,1509,60.2,0,29422
1588137925,4084,0,0,1,0,0,224,219,1532,94.55,0,42763
1588142970,4086,1,0,0,0,0,227,225,1505,67.25,1,38463
1588153062,4090,0,0,0,0,1,234,227,1592,25.13,0,42426
1588155585,4091,1,0,0,0,0,233,232,1558,85.91,1,21742
1588160631,4093,0,0,1,0,0,230,226,1855,65.83,0,1625
1588173246,4098,0,0,0,0,1,239,238,1893,59.81,1,10371
1588175769,4099,0,0,0,0,1,220,215,1611,56.86,0,30388
1588178291,4100,1,0,0,0,0,221,216,1575,67.36,1,17135
1588190906,4105,0,0,0,1,0,223,223,1638,24.98,0,11131
1588198475,4108,1,0,0,0,0,239,235,1619,39.07,1,9516
1588238842,4124,0,0,0,0,1,239,231,1974,38.58,0,13256
1588246411,4127,0,1,0,0,0,227,221,1930,45.59,1,20178
1588253979,4130,0,0,0,1,0,223,214,1805,40,0,42522
1588271640,4137,1,0,0,0,0,220,217,1574,95.12,0,48788
1588322098,4157,0,0,1,0,0,234,227,1997,26.07,1,39004
1588327144,4159,1,0,0,0,0,222,221,1858,79.29,1,23227
1588344805,4166,0,0,0,0,1,223,216,1776,16.59,0,40134
1588377603,4179,0,0,0,1,0,232,225,1742,46.97,0,45033
1588400309,4188,0,0,0,0,1,222,215,1923,80.37,1,8557
1588412924,4193,1,0,0,0,0,235,227,1978,72.58,0,37849
1588415447,4194,0,0,1,0,0,226,220,1815,70.44,0,24885
1588435630,4202,0,0,0,1,0,235,229,1711,66.34,1,43691
1588465906,4214,0,1,0,0,0,239,235,1939,14.51,1,39714
1588468428,4215,0,1,0,0,0,228,225,1552,57.96,0,29958
1588478520,4219,0,0,0,0,1,221,213,1950,91.8,1,28251
1588488612,4223,0,0,0,0,1,229,228,1892,59.25,0,1963
1588521410,4236,1,0,0,0,0,239,238,1689,50.95,1,14232
1588528979,4239,0,0,0,0,1,239,239,1736,63.35,0,40709
1588556731,4250,0,0,0,0,1,230,227,1555,70.21,0,1284
1588561777,4252,0,1,0,0,0,227,227,1721,19.37,1,11716
1588571869,4256,0,0,1,0,0,238,230,1513,28.24,0,26710
1588574392,4257,0,0,0,1,0,238,231,1724,15.02,1,9536
1588597098,4266,0,1,0,0,0,226,220,1721,15.95,1,3892
1588604667,4269,0,0,0,0,1,225,219,1519,51.71,0,9675
1588622327,4276,0,0,0,0,1,230,222,1584,90.58,0,41685
1588632419,4280,0,0,0,1,0,233,229,1792,13.2,0,46509
1588675309,4297,1,0,0,0,0,238,229,1570,31.29,0,42314
1588677832,4298,0,0,1,0,0,225,222,1770,12.67,0,24489
1588680355,4299,0,0,0,0,1,226,222,1789,36.57,0,34736
1588698015,4306,0,0,1,0,0,233,227,1703,34.03,0,23705
1588703061,4308,0,0,0,1,0,229,220,1917,35.94,1,16753
1588728290,4318,0,0,1,0,0,226,220,1825,26.23,1,4472
1588753520,4328,0,0,0,0,1,225,217,1989,30.23,1,15697
1588771180,4335,0,0,1,0,0,228,224,1562,61.08,1,20507
1588786318,4341,0,0,0,1,0,233,224,1577,80.28,1,30153
1588811547,4351,0,0,0,0,1,230,221,1580,82.86,0,18978
1588819116,4354,0,0,0,0,1,225,221,1640,75.69,1,36309
1588824162,4356,0,0,0,0,1,231,231,1854,57.84,1,11496
1588826685,4357,0,0,1,0,0,229,223,1691,24.09,1,18587
1588831730,4359,0,0,0,0,1,238,229,1665,69.61,1,15005
1588862006,4371,0,1,0,0,0,223,215,1924,46.39,1,13944
1588897327,4385,0,0,1,0,0,239,238,1853,21,0,3325
1588927602,4397,0,0,1,0,0,223,220,1992,50.09,0,1490
1588947785,4405,0,1,0,0,0,230,229,1630,69.46,1,27342
1588955354,4408,0,0,1,0,0,230,225,1617,89.5,1,12578
1588975537,4416,0,0,0,0,1,237,237,1557,21.62,1,25105
1588990675,4422,0,0,1,0,0,238,233,1662,64.28,0,36400
1588998244,4425,1,0,0,0,0,234,225,1693,83.02,0,29475
1589013381,4431,0,0,0,1,0,235,235,1539,65.8,0,45344
1589043657,4443,0,0,0,1,0,222,221,1892,50.36,1,15509
1589111776,4470,0,1,0,0,0,220,216,1584,83.37,0,13475
1589116822,4472,0,1,0,0,0,239,238,1909,94.39,1,46119
1589172326,4494,1,0,0,0,0,231,227,1606,24.87,0,11204
1589205124,4507,0,0,0,1,0,226,224,1872,56.4,0,19307
1589215216,4511,0,1,0,0,0,237,233,1516,23.2,0,25158
1589220262,4513,0,0,1,0,0,234,230,1650,99.99,0,12682
1589225308,4515,0,1,0,0,0,230,227,1846,18.37,0,11066
1589230353,4517,0,0,0,0,1,220,215,1686,32.98,1,12158
1589260629,4529,0,1,0,0,0,229,225,1857,99.44,0,41355
1589278289,4536,0,1,0,0,0,231,222,1965,18.57,0,36915
1589283335,4538,0,1,0,0,0,234,230,1501,56.16,1,4789
1589313610,4550,0,1,0,0,0,236,236,1563,76.34,1,42431
1589333794,4558,0,0,0,1,0,234,231,1555,60.6,1,33288
1589341362,4561,1,0,0,0,0,239,233,1933,43.9,1,43086
1589343885,4562,0,1,0,0,0,232,223,1668,95.32,1,10115
1589361546,4569,1,0,0,0,0,235,229,1606,15.62,1,29389
1589374160,4574,1,0,0,0,0,229,229,1705,78.94,1,36461
1589384252,4578,1,0,0,0,0,236,233,1542,24.86,1,19828
1589399390,4584,1,0,0,0,0,231,231,1702,98.15,0,27766
1589434711,4598,0,0,0,1,0,234,229,1625,50.93,0,48818
1589442280,4601,1,0,0,0,0,220,215,1728,83.4,0,27232
1589454894,4606,0,0,1,0,0,228,219,1878,14.42,1,26429
1589457417,4607,0,1,0,0,0,221,217,1672,83.48,0,37516
1589467509,4611,0,1,0,0,0,228,223,1722,57.78,0,48376
1589475078,4614,0,1,0,0,0,226,218,1816,25.06,1,43327
1589533105,4637,1,0,0,0,0,226,219,1648,74.2,0,946
1589553289,4645,0,0,0,0,1,229,222,1583,90.71,1,26851
1589563380,4649,0,0,0,0,1,222,218,1846,28.6,0,12619
1589573472,4653,0,1,0,0,0,222,217,1837,63.18,0,3155
1589601224,4664,0,0,0,0,1,235,226,1730,95.8,1,8975
1589611316,4668,0,0,0,0,1,239,230,1622,22.27,0,48522
1589618885,4671,0,0,0,0,1,231,225,1721,67.7,0,3605
1589646637,4682,1,0,0,0,0,225,221,1861,98.08,1,1038
1589649160,4683,1,0,0,0,0,229,222,1731,55.69,1,46983
1589669343,4691,0,0,1,0,0,239,232,1608,34.11,0,16180
1589671866,4692,1,0,0,0,0,229,226,1756,59.19,0,4178
1589674389,4693,0,0,1,0,0,235,227,1823,54.25,1,3419
1589684481,4697,0,0,0,1,0,230,229,1800,45.56,0,45512
1589702141,4704,0,1,0,0,0,227,225,1981,26.42,0,24134
1589704664,4705,0,0,0,0,1,232,229,1539,73.78,0,22506
1589745031,4721,0,0,0,0,1,238,236,1513,83.65,1,39240
1589755123,4725,0,0,0,1,0,233,231,1655,40.02,0,5858
1589777829,4734,0,0,1,0,0,232,232,1534,62.91,0,44826
1589782875,4736,0,0,0,1,0,229,229,1758,50.95,1,26021
1589785398,4737,1,0,0,0,0,239,233,1969,84.68,0,3291
1589833334,4756,0,1,0,0,0,227,221,1933,66.27,1,30748
1589873701,4772,0,0,0,0,1,221,216,1858,85.37,1,34301
1589883792,4776,0,1,0,0,0,222,213,1612,26.08,0,14320
1589886315,4777,0,0,0,0,1,233,226,1763,15.47,0,5242
1589888838,4778,0,0,0,1,0,232,230,1832,15.32,1,15553
1589893884,4780,1,0,0,0,0,235,232,1987,24.02,1,35993
1589896407,4781,0,0,0,1,0,227,227,1888,47.8,0,18104
1589921636,4791,0,1,0,0,0,224,220,1615,23.27,0,32537
1589951912,4803,0,0,0,1,0,224,223,1635,76.66,1,29825
1589977141,4813,0,0,0,1,0,222,220,1626,44.83,0,46359
1589982187,4815,1,0,0,0,0,237,234,1936,94.16,0,26501
1589987233,4817,0,0,1,0,0,239,232,1511,48.55,0,43481
1589999847,4822,1,0,0,0,0,220,218,1746,10.92,1,12293
1590004893,4824,0,1,0,0,0,224,222,1700,33.7,1,18719
1590083104,4855,0,0,1,0,0,220,216,1859,17.19,0,10203
1590103287,4863,0,0,0,0,1,232,231,1603,29.77,0,29383
1590110856,4866,1,0,0,0,0,231,230,1739,64.36,1,41687
1590120948,4870,0,0,0,0,1,234,232,1664,47.63,1,35944
1590136085,4876,0,0,0,1,0,231,228,1677,89.86,1,3751
1590168884,4889,0,1,0,0,0,237,236,1969,11.77,0,9391
1590196636,4900,0,0,0,0,1,235,227,1639,40.77,0,41450
1590237003,4916,0,0,0,1,0,232,227,1846,22.63,0,35049
1590244571,4919,0,0,1,0,0,235,229,1690,77.05,0,41075
1590247094,4920,0,0,0,1,0,232,230,1714,95.77,1,19641
1590259709,4925,0,0,0,1,0,221,213,1778,57.18,1,6537
1590264755,4927,0,0,0,0,1,224,218,1875,57.87,1,14267
1590267278,4928,0,1,0,0,0,223,219,1666,18.36,0,25191
1590269801,4929,0,0,0,0,1,231,231,1678,64.27,0,2979
1590300076,4941,0,0,0,0,1,224,221,1733,20.76,1,23862
1590302599,4942,0,0,0,0,1,220,218,1951,69.06,1,15118
1590335397,4955,0,1,0,0,0,224,223,1978,60.14,0,25038
1590342966,4958,0,0,0,0,1,232,226,1811,63.53,1,2991
1590355580,4963,1,0,0,0,0,228,225,1801,26.04,1,46700
1590373241,4970,1,0,0,0,0,237,229,1718,15.23,1,46713
1590398470,4980,0,0,0,1,0,233,225,1645,47.82,1,35978
1590403516,4982,1,0,0,0,0,232,225,1615,61.92,1,31593
1590423700,4990,0,1,0,0,0,227,222,1652,38.71,1,44915
1590461544,5005,0,0,1,0,0,224,221,1919,44.89,1,35486
1590476681,5011,0,0,1,0,0,239,230,1810,92.15,0,33475
1590481727,5013,0,0,0,0,1,230,225,1591,87.7,1,28078
1590494342,5018,0,0,0,1,0,238,234,1916,42.2,0,7456
1590501910,5021,0,0,0,0,1,235,235,1760,73.54,0,17514
1590512002,5025,1,0,0,0,0,228,224,1568,34.91,1,6068
1590575075,5050,0,0,0,1,0,222,216,1815,52.8,1,46927
1590582644,5053,0,0,0,1,0,238,230,1804,76.92,0,34616
1590600305,5060,0,1,0,0,0,228,228,1521,51.15,0,7070
1590612919,5065,1,0,0,0,0,231,231,1972,41.15,0,1166
1590615442,5066,0,0,0,0,1,222,216,1806,35.57,1,25780
1590648240,5079,0,0,0,0,1,223,217,1923,28.83,0,34677
1590653286,5081,0,1,0,0,0,224,222,1822,15,1,37052
1590655809,5082,0,0,0,0,1,227,225,1665,61.42,1,38861
1590668424,5087,1,0,0,0,0,222,213,1979,77.7,1,38586
1590673470,5089,0,1,0,0,0,238,231,1745,91.19,0,40379
1590706268,5102,0,1,0,0,0,226,217,1976,19.14,0,45125
1590713837,5105,0,0,0,0,1,221,221,1766,43.72,0,10035
1590726451,5110,0,1,0,0,0,233,226,1887,81.78,1,32594
1590754203,5121,0,1,0,0,0,228,225,1903,95.48,0,3282
1590799616,5139,0,1,0,0,0,225,222,1676,75.89,0,13700
1590812231,5144,0,1,0,0,0,222,218,1650,44.94,0,25248
1590832414,5152,0,0,0,1,0,231,222,1620,98.32,1,27468
1590875304,5169,0,0,0,1,0,234,225,1875,71.73,0,13123
1590877827,5170,0,1,0,0,0,239,230,1715,51.5,1,33475
1590880350,5171,0,1,0,0,0,233,225,1887,34.41,0,32960
1590895488,5177,0,0,0,1,0,239,234,1875,69.96,0,6718
1590913148,5184,0,0,1,0,0,233,230,1819,87.79,1,41385
1590920717,5187,0,1,0,0,0,226,222,1533,23.67,0,31383
1590928286,5190,1,0,0,0,0,237,235,1780,93.06,0,5592
1590945946,5197,0,1,0,0,0,221,214,1518,70.37,0,37065
1590958561,5202,0,0,1,0,0,227,226,1762,21.03,1,18084
1590966130,5205,0,0,0,0,1,236,234,1907,19.91,0,30905
1590973698,5208,1,0,0,0,0,233,229,1617,34.68,1,32536
1590983790,5212,0,0,0,0,1,222,215,1509,26.89,1,34682
1590986313,5213,0,1,0,0,0,224,223,1835,10.27,1,23944
1590996405,5217,0,1,0,0,0,231,222,1579,40.75,1,32992
1591029203,5230,0,1,0,0,0,220,214,1869,55.73,1,48756
1591031726,5231,0,0,0,1,0,224,220,1793,61.35,1,19875
1591049386,5238,0,0,0,1,0,221,212,1685,62.48,1,36454
1591067047,5245,0,0,0,1,0,221,213,1599,27.62,0,29959
1591092276,5255,0,1,0,0,0,228,222,1585,12.06,1,17109
1591122551,5267,0,0,0,0,1,225,223,1887,41.92,1,23739
1591135166,5272,0,0,0,0,1,238,238,1569,79.74,1,42595
1591188147,5293,1,0,0,0,0,223,217,1860,18.59,0,35343
1591198239,5297,0,0,0,1,0,228,219,1749,83.99,0,18574
1591200762,5298,0,0,1,0,0,230,227,1955,25.42,1,10380
1591213377,5303,0,1,0,0,0,225,220,1512,94.25,0,32978
1591223469,5307,1,0,0,0,0,226,219,1635,22.28,1,26982
1591233560,5311,0,0,1,0,0,238,236,1725,49.1,1,28160
1591236083,5312,0,0,1,0,0,237,232,1657,98.83,1,32037
1591258790,5321,0,1,0,0,0,234,231,1854,15.1,0,30808
1591266358,5324,0,0,0,0,1,234,225,1752,53.57,1,27873
1591284019,5331,0,0,0,1,0,231,226,1901,48.43,0,46649
1591301679,5338,0,0,0,1,0,232,227,1659,57.33,1,9963
